26351445;Stadtsparkasse Bad Sachsa;00
26361299;Volksbank Oberharz;28
26500000;Bundesbank;09
26510111;SEB;13
26520017;Oldenburgische Landesbank AG;61
26521703;Oldenburgische Landesbank AG;61
26522319;Oldenburgische Landesbank AG;61
26540070;Commerzbank;13
26550105;Sparkasse Osnabrück;00
26551540;Kreissparkasse Bersenbrück;00
26552286;Kreissparkasse Melle;00
26560189;Bankhaus Hallbaum;C3
26560625;apoBank;A4
26562490;Volksbank Bad Laer-Borgloh-Hilter-Melle;28
26562694;Volksbank Wittlage -alt-;28
26563960;Volksbank Bramgau-Wittlage;28
26565928;Volksbank GMHütte-Hagen-Bissendorf;28
26566939;Volksbank Osnabrücker Nordland;28
26567943;VR-Bank im Altkreis Bersenbrück;28
26570024;Deutsche Bank Privat und Geschäftskunden;63
26570090;Deutsche Bank;63
26580070;Commerzbank vormals Dresdner Bank;76
26589210;Commerzbank vormals Dresdner Bank ITGK;09
26590025;Volksbank Osnabrück;28
26600000;Bundesbank eh Lingen (Ems);09
26620010;Oldenburgische Landesbank AG;61
26621413;Oldenburgische Landesbank AG;61
26640049;Commerzbank;13
26650001;Sparkasse Emsland;00
26660060;Volksbank Lingen;28
26661380;Volksbank Haselünne;28
26661494;Emsländische Volksbank Meppen;28
26661912;Volksbank Süd-Emsland -alt-;28
26662932;Volksbank;28
26691213;Volksbank Haren Fil d Ostfriesischen VB;28
26720028;Oldenburgische Landesbank AG;61
26740044;Commerzbank;13
26750001;Kreissparkasse Grafschaft Bentheim zu Nordhorn;00
26760005;Raiffeisen- und Volksbank Nordhorn -alt-;28
26770024;Deutsche Bank Privat und Geschäftskunden;63
26770095;Deutsche Bank;63
26800000;Bundesbank eh Halberstadt;09
26840032;Commerzbank;13
26850001;Sparkasse Goslar/Harz;00
26851410;Kreissparkasse Clausthal-Zellerfeld;00
26851620;Sparkasse Salzgitter;22
26870024;Deutsche Bank Privat und Geschäftskunden;63
26870032;Deutsche Bank;63
26880063;Commerzbank vormals Dresdner Bank;76
26890019;Volksbank Nordharz;28
26891484;Volksbank im Harz;28
26941053;Commerzbank Wolfsburg;13
26951311;Sparkasse Gifhorn-Wolfsburg;00
26971024;Deutsche Bank Privat und Geschäftskunden;63
26971038;Deutsche Bank;63
26981062;Commerzbank vormals Dresdner Bank;76
26989221;Commerzbank vormals Dresdner Bank ITGK;09
26991066;Volksbank Braunschweig Wolfsburg;50
27000000;Bundesbank eh Braunschweig;09
27010111;SEB;13
27010200;VON ESSEN Bankgesellschaft;09
27020000;Volkswagen Bank;D8
27020001;Audi Bank Zndl d Volkswagen Bank;D8
27020003;Skoda Bank;D8
27020004;AutoEuropa Bank;D8
27020800;Seat Bank Zndl d Volkswagen Bank;D8
27030000;UniCredit Bank - HypoVereinsbank (ex VereinWest);68
27032500;Bankhaus C. L. Seeliger;09
27040080;Commerzbank;13
27062290;Volksbank Börßum-Hornburg;28
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070030;Deutsche Bank;63
27070031;Deutsche Bank;63
27070034;Deutsche Bank;63
27070041;Deutsche Bank;63
27070042;Deutsche Bank;63
27070043;Deutsche Bank;63
27070079;Deutsche Bank;63
27072524;Deutsche Bank Privat und Geschäftskunden;63
27072537;Deutsche Bank;63
27072724;Deutsche Bank Privat und Geschäftskunden;63
27072736;Deutsche Bank;63
27080060;Commerzbank vormals Dresdner Bank;76
27089221;Commerzbank vormals Dresdner Bank ITGK;09
27090077;Volksbank Braunschweig -alt-;50
27090618;apoBank;A4
27090900;PSD Bank;91
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27131300;Bankhaus Rautenschlein;32
27190082;Volksbank Helmstedt;28
27240004;Commerzbank;13
27290087;Volksbank Weserbergland;47
27893215;Vereinigte Volksbank;32
27893359;Volksbank Braunlage;48
27893760;Volksbank;28
28000000;Bundesbank;09
28010111;SEB;13
28020050;Oldenburgische Landesbank AG;61
28021002;Oldenburgische Landesbank AG;61
28021301;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021623;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021906;Oldenburgische Landesbank AG;61
28022015;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022620;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28023224;Oldenburgische Landesbank AG;61
28023325;Oldenburgische Landesbank AG;61
28030300;Bankhaus W. Fortmann & Söhne;09
28040046;Commerzbank;13
28042865;Commerzbank;13
28050100;Landessparkasse zu Oldenburg;00
28060228;Raiffeisenbank Oldenburg;28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061501;Volksbank Cloppenburg;28
28061679;Volksbank Dammer Berge;28
28061822;Volksbank Oldenburg;28
28062165;Raiffeisenbank Rastede;28
28062249;Volksbank Ganderkesee-Hude;28
28062560;Volksbank Lohne-Mühlen;28
28062740;Volksbank Bookholzberg-Lemwerder;28
28062913;Volksbank Bösel;28
28063253;Volksbank;28
28063526;Volksbank Essen-Cappeln;28
28063607;Volksbank Bakum;28
28064090;VR Bank Dinklage-Steinfeld -alt-;28
28064179;Volksbank Vechta;28
28064241;Raiffeisen-Volksbank Varel-Nordenham;28
28065061;Volksbank Löningen;28
28065108;VR-Bank Dinklage-Steinfeld;28
28065286;Raiffeisenbank Scharrel;28
28066103;Volksbank Visbek;28
28066214;Volksbank Wildeshauser Geest;28
28066620;Spar- und Darlehnskasse Friesoythe;28
28067068;Volksbank Neuenkirchen-Vörden;28
28067170;Raiffeisen-Volksbank Delmenhorst-Schierbrok;28
28067257;Volksbank Lastrup;28
28068218;Raiffeisenbank Butjadingen-Abbehausen;28
28069052;Raiffeisenbank Strücklingen-Idafehn;28
28069092;VR Bank Oldenburg Land West;28
28069109;Volksbank Emstek;28
28069128;Raiffeisenbank Garrel;28
28069138;VR Bank Oldenburg Land West;28
28069293;Volksbank Obergrafschaft -alt-;28
28069381;Hümmlinger Volksbank;28
28069706;Volksbank Nordhümmling;28
28069755;Raiffeisenbank Oldersum;28
28069773;Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069926;Volksbank Niedergrafschaft;28
28069930;Volksbank Langen-Gersten;28
28069935;Raiffeisenbank Lorup;28
28069955;Volksbank Uelsen;28
28069956;Grafschafter Volksbank;28
28069991;Volksbank Emstal;28
28069994;Volksbank Süd-Emsland;28
28070024;Deutsche Bank Privat und Geschäftskunden;63
28070057;Deutsche Bank;63
28090633;apoBank;A4
28200000;Bundesbank eh Wilhelmshaven;09
28220026;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank AG;61
28240023;Commerzbank;13
28250110;Sparkasse Wilhelmshaven;00
28252760;Kreissparkasse Wittmund;00
28261946;Raiffeisenbank Sande-Wangerland;28
28262254;Volksbank Jever;10
28262481;Raiffeisenbank Sande-Wangerland -alt-;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28270024;Deutsche Bank Privat und Geschäftskunden;63
28270056;Deutsche Bank;63
28280012;Commerzbank vormals Dresdner Bank;76
28290063;Volksbank Wilhelmshaven;00
28291551;Volksbank Esens;28
28320014;Oldenburgische Landesbank AG;61
28321816;Oldenburgische Landesbank AG;61
28350000;Sparkasse Aurich-Norden;00
28361592;Raiffeisen-Volksbank Fresena;28
28420007;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28440037;Commerzbank;13
28450000;Sparkasse Emden;00
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470091;Deutsche Bank;63
28500000;Bundesbank eh Leer;09
28520009;Oldenburgische Landesbank AG;61
28521518;Oldenburgische Landesbank AG;61
28540034;Commerzbank;13
28550000;Sparkasse LeerWittmund;00
28562297;Raiffeisen-Volksbank;28
28562716;Raiffeisenbank Flachsmeer;28
28562863;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank;28
28570024;Deutsche Bank Privat und Geschäftskunden;63
28570092;Deutsche Bank;63
28590075;Ostfriesische Volksbank Leer;28
28591579;Volksbank Papenburg Fil d. Ostfries. VB Leer;28
28591654;Volksbank Westrhauderfehn;28
29000000;Bundesbank;09
29010111;SEB;13
29010400;Deutsche Schiffsbank;09
29020000;Bankhaus Neelmeyer;45
29020100;KBC Bank Deutschland;18
29020200;NordFinanz Bank;09
29020400;Deutsche Factoring Bank;09
29030400;Bankhaus Carl F. Plump & CO;C4
29040060;Commerzbank CC;09
29040061;Commerzbank CC;09
29040090;Commerzbank;13
29050000;Bremer Landesbank;29
29050101;Sparkasse Bremen;00
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070050;Deutsche Bank;63
29070051;Deutsche Bank;63
29070052;Deutsche Bank;63
29070058;Deutsche Bank;63
29070059;Deutsche Bank;63
29080010;Commerzbank vormals Bremer Bank (Dresdner Bank);76
29089210;Commerzbank vormals Bremer Bank (Dresdner Bank) ITGK;09
29090605;apoBank;A4
29090900;PSD Bank Nord;91
29121731;Oldenburgische Landesbank AG;61
29151700;Kreissparkasse Syke;00
29152300;Kreissparkasse Osterholz;00
29152550;Zweckverbandssparkasse Scheeßel;00
29152670;Kreissparkasse Verden;00
29162394;Volksbank;28
29162453;Volksbank Schwanewede;28
29162697;Volksbank;28
29165545;Volksbank Oyten;28
29165681;Volksbank Sottrum;28
29166568;Volksbank;28
29167624;Volksbank Syke;28
29172624;Deutsche Bank Privat und Geschäftskunden;63
29172655;Deutsche Bank;63
29190024;Bremische Volksbank;28
29190330;Volksbank Bremen-Nord;28
29200000;Bundesbank eh Bremerhaven;09
29210111;SEB;13
29240024;Commerzbank;13
29250000;Sparkasse Bremerhaven;10
29250150;Kreissparkasse Wesermünde-Hadeln;10
29262722;Volksbank Geeste-Nord;28
29265747;Volksbank Bremerhaven-Cuxland;28
29280011;Commerzbank vormals Dresdner Bank;76
29290034;Volksbank Bremerhaven-Wesermünde -alt-;28
30000000;Bundesbank;09
30010111;SEB;13
30010400;IKB Deutsche Industriebank;09
30010444;IKB Direkt - IKB Deutsche Industriebank;09
30010700;The Bank of Tokyo-Mitsubishi UFJ, Ltd.;09
30020300;Santander Consumer Bank;10
30020500;BHF-BANK;60
30020700;Mizuho Corporate Bank Ltd Fil Düsseldorf;09
30020900;TARGOBANK;57
30022000;NRW.BANK;08
30025500;WestLB Servicekonto;08
30030100;S Broker Wiesbaden;56
30030400;FXdirekt Bank;00
30030500;C&A Bank;05
30030600;ETRIS Bank;06
30030880;HSBC Trinkaus & Burkhardt;56
30030900;Merck Finck & Co;00
30040000;Commerzbank;13
30040048;Commerzbank GF-D48;13
30040060;Commerzbank Gf 660;09
30040061;Commerzbank Gf 661;09
30040062;Commerzbank CC;09
30040063;Commerzbank CC;09
30050000;WestLB Düsseldorf;08
30050110;Stadtsparkasse Düsseldorf;00
30060010;WGZ Bank;44
30060601;apoBank;A4
30060992;PSD Bank Rhein-Ruhr;91
30070010;Deutsche Bank;63
30070024;Deutsche Bank Privat und Geschäftskunden;63
30080000;Commerzbank vormals Dresdner Bank;76
30080005;Commerzbank vormals Dresdner Bank Zw 05;76
30080022;Commerzbank vormals Dresdner Bank Ztv 22;76
30080038;Commerzbank vormals Dresdner Bank Zw 38;76
30080041;Commerzbank vormals Dresdner Bank Zw 41;76
30080053;Commerzbank vormals Dresdner Bank Zw 53;76
30080055;Commerzbank vormals Dresdner Bank Zw 55;76
30080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
30080061;Commerzbank vormals Dresdner Bank Zw 61;76
30080074;Commerzbank vormals Dresdner Bank Zw 74;76
30080080;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;09
30080081;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
30080082;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
30080083;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;09
30080084;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;09
30080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8;09
30080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9;09
30080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10;09
30080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11;09
30080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12;09
30080095;Commerzbank vormals Dresdner Bank Zw 95;76
30089300;Commerzbank vormals Dresdner Bank ITGK I;09
30089302;Commerzbank vormals Dresdner Bank ITGK II;09
30110300;Sumitomo Mitsui Banking Corporation;09
30120400;The Royal Bank of Scotland, Niederlassung Deutschland;10
30120500;KBC Bank Deutschland;18
30120764;UniCredit Bank - HypoVereinsbank Ndl 450 Düs;99
30130100;Demir-Halk Bank (Nederland);09
30130200;GarantiBank International;09
30130600;Isbank Fil Düsseldorf;06
30130800;Düsseldorfer Hypothekenbank;09
30150001;SI/WLB Verrechnung Düsseldorf;09
30150200;Kreissparkasse Düsseldorf;00
30160213;Volksbank Düsseldorf Neuss;06
30220190;UniCredit Bank - HypoVereinsbank;99
30351220;Stadt-Sparkasse Haan;00
30520000;RCI Banque S.A. NL Deutschland;09
30530000;Bankhaus Werhahn;09
30530500;Bank11 für Privatkunden und Handel, Neuss;28
30550000;Sparkasse Neuss;00
30551240;Stadtsparkasse Kaarst-Büttgen -alt-;00
30560090;Volksbank Neuss -alt-;06
30560548;VR Bank;06
31000000;Bundesbank eh Mönchengladbach;09
31010111;SEB;13
31010833;Santander Consumer Bank;09
31040015;Commerzbank;13
31040060;Commerzbank CC;09
31040061;Commerzbank CC;09
31050000;Stadtsparkasse Mönchengladbach;00
31060181;Gladbacher Bank von 1922;06
31060517;Volksbank Mönchengladbach;06
31062154;Volksbank Brüggen-Nettetal;06
31062553;Volksbank Schwalmtal;06
31070001;Deutsche Bank;63
31070024;Deutsche Bank Privat und Geschäftskunden;63
31080015;Commerzbank vormals Dresdner Bank;76
31080061;Commerzbank vormals Dresdner Bank Zw 61;76
31251220;Kreissparkasse Heinsberg in Erkelenz;00
31261282;Volksbank Erkelenz;06
31263359;Raiffeisenbank Erkelenz;06
31460290;Volksbank Viersen;06
31470004;Deutsche Bank;63
31470024;Deutsche Bank Privat und Geschäftskunden;63
32000000;Bundesbank eh Krefeld;09
32040024;Commerzbank;13
32050000;Sparkasse Krefeld;00
32051370;Sparkasse Geldern -alt-;00
32051996;Sparkasse der Stadt Straelen;00
32060362;Volksbank Krefeld;06
32061384;Volksbank an der Niers;06
32061414;Volksbank Kempen-Grefrath;06
32070024;Deutsche Bank Privat und Geschäftskunden;63
32070080;Deutsche Bank;63
32080010;Commerzbank vormals Dresdner Bank;76
32250050;Verbandssparkasse Goch;00
32400000;Bundesbank eh Kleve, Niederrhein;09
32440023;Commerzbank;13
32450000;Sparkasse Kleve;00
32460422;Volksbank Kleverland;06
32470024;Deutsche Bank Privat und Geschäftskunden;63
32470077;Deutsche Bank;63
33000000;Bundesbank eh Wuppertal;09
33010111;SEB;13
33020000;akf bank;09
33020190;UniCredit Bank - HypoVereinsbank;99
33030000;GEFA;06
33040001;Commerzbank;13
33040310;Commerzbank Zw 117;13
33050000;Stadtsparkasse Wuppertal;00
33060098;Credit- und Volksbank Wuppertal;06
33060592;Sparda-Bank West;51
33060616;apoBank;A4
33070024;Deutsche Bank Privat und Geschäftskunden;63
33070090;Deutsche Bank;63
33080001;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
33080030;Commerzbank vormals Dresdner Bank;76
33080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;09
33080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;09
33080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
33080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
33440035;Commerzbank;13
33450000;Sparkasse Hilden-Ratingen-Velbert;00
33451220;Sparkasse Heiligenhaus -alt-;00
34040049;Commerzbank;13
34050000;Stadtsparkasse Remscheid;00
34051350;Sparkasse Radevormwald-Hückeswagen;00
34051570;Stadtsparkasse Wermelskirchen;00
34060094;Volksbank Remscheid-Solingen Remscheid-Lennep;00
34070024;Deutsche Bank Privat und Geschäftskunden;63
34070093;Deutsche Bank;63
34080031;Commerzbank vormals Dresdner Bank;76
34240050;Commerzbank;13
34250000;Stadt-Sparkasse Solingen;00
34270024;Deutsche Bank Privat und Geschäftskunden;63
34270094;Deutsche Bank;63
34280032;Commerzbank vormals Dresdner Bank;76
35000000;Bundesbank;09
35010111;SEB;13
35020030;National-Bank;10
35040038;Commerzbank;13
35050000;Sparkasse Duisburg;00
35060190;Bank für Kirche und Diakonie - KD-Bank;06
35060386;Volksbank Rhein-Ruhr;40
35060632;apoBank;A4
35070024;Deutsche Bank Privat und Geschäftskunden;63
35070030;Deutsche Bank;63
35080070;Commerzbank vormals Dresdner Bank;76
35080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
35080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;09
35080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;09
35080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
35080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
35090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer;09
35211012;SEB;13
35251000;Sparkasse Dinslaken-Voerde-Hünxe;00
35261248;Volksbank Dinslaken;06
35450000;Sparkasse am Niederrhein;A2
35451460;Sparkasse Neukirchen-Vluyn -alt-;00
35451775;Sparkasse Rheinberg -alt-;00
35461106;Volksbank Niederrhein;06
35600000;Bundesbank eh Wesel;09
35640064;Commerzbank;13
35650000;Verbands-Sparkasse Wesel;00
35660599;Volksbank Rhein-Lippe;06
35850000;Stadtsparkasse Emmerich-Rees;00
35860245;Volksbank Emmerich-Rees;06
36000000;Bundesbank;09
36010043;Postbank;24
36010111;SEB;13
36010200;VON ESSEN Bankgesellschaft;09
36010424;Aareal Bank;09
36010600;GALLINAT-BANK;06
36010699;Gallinat - Bank Asset Backed Securities;06
36010800;AKBANK N.V. Essen;09
36020030;National-Bank Essen;10
36020186;UniCredit Bank - HypoVereinsbank;99
36020700;Hanseatic Bank;16
36033300;Santander Consumer Bank;09
36036000;VALOVIS Bank;09
36040039;Commerzbank;13
36040060;Commerzbank CC;09
36040061;Commerzbank CC;09
36050000;Westdeutsche Landesbank Girozentrale;08
36050105;Sparkasse Essen;78
36060192;Pax-Bank;06
36060295;Bank im Bistum Essen;06
36060488;GENO BANK ESSEN;34
36060591;Sparda-Bank West;86
36060610;apoBank;A4
36070024;Deutsche Bank Privat und Geschäftskunden;63
36070050;Deutsche Bank;63
36080080;Commerzbank vormals Dresdner Bank;76
36080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK  2;09
36089321;Commerzbank vormals Dresdner Bank ITGK;09
36200000;Bundesbank eh Mülheim an der Ruhr;09
36210111;SEB;13
36220030;National-Bank -alt-;10
36240045;Commerzbank;13
36250000;Sparkasse Mülheim an der Ruhr;06
36270024;Deutsche Bank Privat und Geschäftskunden;63
36270048;Deutsche Bank;63
36280071;Commerzbank vormals Dresdner Bank;76
36500000;Bundesbank eh Oberhausen;09
36520030;National-Bank -alt-;10
36540046;Commerzbank;13
36550000;Stadtsparkasse Oberhausen;00
36570024;Deutsche Bank Privat und Geschäftskunden;63
36570049;Deutsche Bank;63
36580072;Commerzbank vormals Dresdner Bank;76
37000000;Bundesbank;09
37010050;Postbank;24
37010111;SEB;13
37010222;The Royal Bank of Scotland, Niederlassung Deutschland;10
37010600;Fortis Bank Ndl Deutschland;09
37011000;Deutsche Postbank Easytrade;24
37013030;Deutsche Post Zahlungsdienste;01
37020090;UniCredit Bank - HypoVereinsbank;99
37020200;AXA Bank;09
37020400;TOYOTA Kreditbank;09
37020500;Bank für Sozialwirtschaft;09
37020599;Bank für Sozialwirtschaft Köln Gf;09
37020600;Santander Consumer Bank MG;09
37020900;Ford Bank Ndl. der FCE Bank;09
37021100;Mazda Bank Niederlassung der FCE Bank;09
37021200;Volvo Auto Bank;09
37021201;Volvo Auto Bank - Direktbank;09
37021300;Jaguar Financial Services Ndl der FCE Bank;09
37021400;Land Rover Financial Services Ndl der FCE Bank;09
37030200;Oppenheim, Sal - jr & Cie;09
37030700;abcbank Niederlassung Köln;19
37030800;Isbank Fil Köln;06
37040037;Commerzbank, CC SP;09
37040044;Commerzbank;13
37040048;Commerzbank GF-K48;13
37040060;Commerzbank CC;09
37040061;Commerzbank CC;09
37050198;Sparkasse KölnBonn;00
37050299;Kreissparkasse Köln;B5
37060120;Pax-Bank Gf MHD;06
37060193;Pax-Bank;06
37060590;Sparda-Bank West;51
37060615;apoBank;A4
37060993;PSD Bank Köln;91
37062124;Bensberger Bank;06
37062365;Raiffeisenbank Frechen-Hürth;06
37062600;VR Bank Bergisch Gladbach;06
37063367;Raiffeisenbank Fischenich-Kendenich;06
37069101;Spar- und Darlehnskasse Aegidienberg;06
37069103;Raiffeisenbank Aldenhoven;06
37069125;Raiffeisenbank Kürten-Odenthal;06
37069153;Spar- und Darlehnskasse Brachelen;06
37069164;Volksbank Meerbusch;06
37069252;Volksbank Erft;06
37069302;Raiffeisenbank;06
37069303;Volksbank Gemünd-Kall -alt-;06
37069306;Raiffeisenbank Grevenbroich;06
37069322;Raiffeisenbank Gymnich;06
37069330;Volksbank Haaren;06
37069331;Raiffeisenbank von 1895 Zw Horrem -alt-;06
37069342;Volksbank Heimbach;06
37069354;Raiffeisenbank Selfkant Zw -alt-;06
37069355;Spar- und Darlehnskasse Hoengen;06
37069381;Volksbank Randerath-Immendorf;06
37069401;Raiffeisenbank Junkersdorf;06
37069405;Raiffeisenbank Kaarst;06
37069412;Raiffeisenbank;06
37069427;Volksbank Dünnwald-Holweide;06
37069429;Volksbank Köln-Nord;06
37069472;Raiffeisenbk Erftstadt -alt-;06
37069520;VR-Bank Rhein-Sieg;06
37069521;Raiffeisenbank Rhein-Berg;06
37069524;Raiffeisenbank Much-Ruppichteroth;06
37069577;Raiffeisenbank Odenthal -alt-;06
37069627;Raiffeisenbank Rheinbach Voreifel;06
37069639;Rosbacher Raiffeisenbank;06
37069642;Raiffeisenbank;06
37069707;Raiffeisenbank St Augustin;06
37069720;VR-Bank Nordeifel;06
37069805;Volksbank Wachtberg;06
37069833;Raiffeisenbk Wesseling -alt-;06
37069840;Volksbank Wipperfürth-Lindlar;06
37069991;Brühler Bank;06
37070024;Deutsche Bank Privat und Geschäftskunden;63
37070060;Deutsche Bank;63
37080040;Commerzbank vormals Dresdner Bank;76
37080085;Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 1;09
37080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
37080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
37080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;09
37080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;09
37080090;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8;09
37080091;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9;09
37080092;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10;09
37080093;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11;09
37080094;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12;09
37080095;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 13;09
37080096;Commerzbank vormals Dresdner Bank Zw 96;76
37080097;Commerzbank vormals Dresdner Bank Zw 97;76
37080098;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 14;09
37080099;Commerzbank vormals Dresdner Bank Zw 99;76
37089340;Commerzbank vormals Dresdner Bank ITGK I;09
37089342;Commerzbank vormals Dresdner Bank ITGK II;09
37160087;Kölner Bank;06
37161289;VR-Bank Rhein-Erft;06
37540050;Commerzbank;13
37551020;Stadt-Sparkasse Leichlingen;00
37551440;Sparkasse Leverkusen;00
37551670;Stadt-Sparkasse Düsseldorf Fil Monheim;00
37551780;Stadt-Sparkasse Langenfeld;00
37560092;Volksbank Rhein-Wupper;06
37570024;Deutsche Bank Privat und Geschäftskunden;63
37570064;Deutsche Bank;63
38000000;Bundesbank eh Bonn;09
38010053;Postbank Zentrale;09
38010111;SEB;13
38010700;DSL Bank;09
38010900;KfW Ndl Bonn;09
38010999;KfW Ausbildungsförderung Bonn;06
38011000;VÖB-ZVD Bank;09
38011001;VÖB-ZVD Bank Gf 1;09
38011002;VÖB-ZVD Bank Gf 2;09
38011003;VÖB-ZVD Bank Gf 3;09
38011004;VÖB-ZVD Bank Gf 4;09
38011005;VÖB-ZVD Bank Gf 5;09
38011006;VÖB-ZVD Bank für Zahlungsverkehrsdienstleistungen Gf 6;09
38011007;VÖB-ZVD Bank für Zahlungsverkehrsdienstleistungen Gf 7;09
38011008;VÖB-ZVD Bank für Zahlungsverkehrsdienstleistungen Gf 8;09
38020090;UniCredit Bank - HypoVereinsbank;99
38040007;Commerzbank;13
38050000;Sparkasse Bonn -alt-;00
38051290;Stadtsparkasse Bad Honnef;00
38060186;Volksbank Bonn Rhein-Sieg;06
38070024;Deutsche Bank Privat und Geschäftskunden;63
38070059;Deutsche Bank;63
38070724;Deutsche Bank Privat und Geschäftskunden F 950;63
38077724;Deutsche Bank Privat und Geschäftskunden F 950;63
38080055;Commerzbank vormals Dresdner Bank;76
38160220;VR-Bank Bonn;06
38250110;Kreissparkasse Euskirchen;00
38260082;Volksbank Euskirchen;06
38440016;Commerzbank;13
38450000;Sparkasse Gummersbach-Bergneustadt;00
38452490;Sparkasse der Homburgischen Gemeinden;00
38462135;Volksbank Oberberg;06
38470024;Deutsche Bank Privat und Geschäftskunden;63
38470091;Deutsche Bank;63
38600000;Bundesbank eh Siegburg;09
38621500;Steyler Bank;38
38650000;Kreissparkasse Siegburg;00
38651390;Sparkasse Hennef;00
39000000;Bundesbank;09
39010111;SEB;13
39020000;Aachener Bausparkasse;09
39040013;Commerzbank;13
39050000;Sparkasse Aachen;00
39060180;Aachener Bank;06
39060630;apoBank;A4
39061981;Heinsberger Volksbank;06
39070020;Deutsche Bank;63
39070024;Deutsche Bank Privat und Geschäftskunden;63
39080005;Commerzbank vormals Dresdner Bank;76
39080098;Commerzbank vormals Dresdner Bank Zw 98;76
39080099;Commerzbank vormals Dresdner Bank Zw 99;76
39160191;Pax-Bank;06
39161490;Volksbank Aachen Süd;06
39162980;VR-Bank;06
39362254;Raiffeisen-Bank Eschweiler;06
39500000;Bundesbank eh Düren;09
39540052;Commerzbank;13
39550110;Sparkasse Düren;00
39560201;Volksbank Düren;06
39570024;Deutsche Bank Privat und Geschäftskunden;63
39570061;Deutsche Bank;63
39580041;Commerzbank vormals Dresdner Bank;76
40000000;Bundesbank eh Münster;09
40010111;SEB;13
40022000;NRW.BANK;08
40030000;Münsterländische Bank Thie & Co;61
40040028;Commerzbank;13
40050000;WestLB Münster;08
40050150;Sparkasse Münsterland Ost;00
40055555;LBS Westdeutsche Landesbausparkasse;09
40060000;WGZ Bank;44
40060265;DKM Darlehnskasse Münster;34
40060300;WL BANK Westfälische Landschaft Bodenkreditbank;09
40060560;Sparda-Bank Münster;85
40060614;apoBank;A4
40061238;Volksbank Greven;34
40069226;Volksbank Lette-Darup-Rorup;34
40069266;Volksbank Marsberg;34
40069283;Volksbank Schlangen;34
40069348;Volksbank Medebach -alt-;34
40069362;Volksbank;34
40069363;Volksbank Schermbeck;34
40069371;Volksbank Thülen;34
40069408;Volksbank Baumberge;34
40069462;Volksbank Sprakel;34
40069477;Volksbank Wulfen -alt-;34
40069546;Volksbank Senden;34
